Id,SOURCE,TARGET,LabelSource,LabelTarget
1786,733,1520,Remitly,QED Investors
1787,1623,1520,Wagestream,QED Investors
1788,1328,1520,Wayflyer,QED Investors
1789,667,1520,TransUnion,QED Investors
1790,1269,1520,Roofstock,QED Investors
1791,574,1520,Hello Alice,QED Investors
1792,1864,1520,Kin Insurance,QED Investors
1793,1970,1520,Payhawk,QED Investors
1794,1717,1520,Financepeer,QED Investors
1795,232,1520,Capchase,QED Investors
1796,2037,1520,FIDEL API,QED Investors
1797,731,1520,Goodlord,QED Investors
1798,1533,603,Current,Avenir Growth Capital
1799,47,603,Pax8,Avenir Growth Capital
1800,1533,1470,Current,Bienville Capital
1801,550,1470,54gene,Bienville Capital
1802,983,1470,Procore,Bienville Capital
1803,1783,1349,Capitolis,JP Morgan
1804,1328,1349,Wayflyer,JP Morgan
1805,1566,1349,Convoy,JP Morgan
1806,1475,1349,Wheel,JP Morgan
1807,1003,1349,Figure,JP Morgan
1808,407,1349,Grafana Labs,JP Morgan
1809,1913,1349,Cart.com,JP Morgan
1810,409,1349,Proxymity,JP Morgan
1811,846,1349,Saphyre,JP Morgan
1812,686,685,Box,Telstra
1813,686,180,Box,Telefonica
1814,984,1554,DigitalOcean,Techstars
1815,1608,1554,Arweave,Techstars
1816,130,1554,Twilio,Techstars
1817,169,1554,SmartHop,Techstars
1818,331,1554,Uber,Techstars
1819,733,1554,Remitly,Techstars
1820,485,1554,Veho,Techstars
1821,1634,1554,Tive,Techstars
1822,1936,1554,Novo,Techstars
1823,1849,1554,JumpCloud,Techstars
1824,861,1554,Slingshot Aerospace,Techstars
1825,1596,1554,Arena.im,Techstars
1826,43,1554,Alloy,Techstars
1827,1574,1554,Vested Finance,Techstars
1828,2011,1554,Upsie,Techstars
1829,1503,1554,TradeLanes,Techstars
1830,1014,1554,Pixxel,Techstars
1831,560,1554,Preply,Techstars
1832,828,1554,Nautilus Labs,Techstars
1833,705,1554,Dapio,Techstars
1834,1899,1554,ClassPass,Techstars
1835,1207,1554,EnrichHER,Techstars
1836,522,1554,Gig Wage,Techstars
1837,984,914,DigitalOcean,Right Side Capital Management
1838,1596,914,Arena.im,Right Side Capital Management
1839,2011,914,Upsie,Right Side Capital Management
1840,984,1332,DigitalOcean,Trinity Capital
1841,1280,1332,GrubMarket,Trinity Capital
1842,1764,95,BuzzFeed,RRE Ventures
1843,412,95,Spring Health,RRE Ventures
1844,1554,95,Techstars,RRE Ventures
1845,1634,95,Tive,RRE Ventures
1846,223,95,Maude,RRE Ventures
1847,972,95,Knock,RRE Ventures
1848,627,95,Lightning Labs,RRE Ventures
1849,1936,95,Novo,RRE Ventures
1850,489,95,Palantir Technologies,RRE Ventures
1851,1149,95,Northstar,RRE Ventures
1852,1203,95,Digital Currency Group,RRE Ventures
1853,1180,95,Datadog,RRE Ventures
1854,142,95,Binance.US,RRE Ventures
1855,1821,95,BitPay,RRE Ventures
1856,2107,95,Base,RRE Ventures
1857,2116,95,Arca,RRE Ventures
1858,1764,917,BuzzFeed,Lerer Hippeau
1859,607,917,Blockdaemon,Lerer Hippeau
1860,1410,917,Birchbox,Lerer Hippeau
1861,1309,917,Genies,Lerer Hippeau
1862,155,917,Kaiyo,Lerer Hippeau
1863,1052,918,BlockTower Capital,Blue Collective
1864,1763,1931,Flexport,8VC
1865,2068,1931,Socotra,8VC
1866,937,1931,Eight Sleep,8VC
1867,491,1931,Airbyte,8VC
1868,1144,1931,Ascend.io,8VC
1869,1564,1931,Maven Clinic,8VC
1870,673,1931,Citizen,8VC
1871,1716,1931,BlueVoyant,8VC
1872,778,1931,Mojo Vision,8VC
1873,92,1931,Forethought,8VC
1874,1998,1931,Evernow,8VC
1875,1508,1931,Clearco,8VC
1876,371,1931,Twingate,8VC
1877,1321,1931,Yugabyte,8VC
1878,1112,1931,Vontive,8VC
1879,1665,1931,Omni,8VC
1880,1943,1931,Hive,8VC
1881,598,1931,Affinity,8VC
1882,1763,1784,Flexport,Shopify
1883,1666,1784,Yotpo,Shopify
1884,1329,1784,Pipe,Shopify
1885,1244,756,Freenome,Novartis
1886,393,756,Roche,Novartis
1887,1244,393,Freenome,Roche
1888,1374,247,Flock Homes,Human Capital
1889,101,247,Nova Credit,Human Capital
1890,2100,247,Snowflake,Human Capital
1891,291,247,Studio,Human Capital
1892,1374,275,Flock Homes,Primary Venture Partners
1893,397,275,Chief,Primary Venture Partners
1894,43,275,Alloy,Primary Venture Partners
1895,980,275,Electric,Primary Venture Partners
1896,148,275,Black Crow AI,Primary Venture Partners
1897,1374,1227,Flock Homes,Susa Ventures
1898,1794,1227,Cottage,Susa Ventures
1899,433,282,Foursquare,Microsoft
1900,1968,282,Flipkart,Microsoft
1901,753,282,Cruise,Microsoft
1902,1886,282,DocuSign,Microsoft
1903,1417,282,ConsenSys,Microsoft
1904,1598,282,OYO,Microsoft
1905,2095,282,Grab,Microsoft
1906,719,282,OpenAI,Microsoft
1907,2098,282,Meta,Microsoft
1908,1954,282,Apple,Microsoft
1909,1766,282,DNAnexus,Microsoft
1910,2103,282,Laiye,Microsoft
1911,622,282,Team8,Microsoft
1912,1500,7,ChartHop,Shrug Capital
1913,1592,7,SESO,Shrug Capital
1914,1500,37,ChartHop,Flybridge
1915,334,37,Nasuni,Flybridge
1916,397,37,Chief,Flybridge
1917,829,37,DraftKings,Flybridge
1918,1665,37,Omni,Flybridge
1919,1500,1086,ChartHop,Cowboy Ventures
1920,1220,1086,Drata,Cowboy Ventures
1921,2029,1086,Branch,Cowboy Ventures
1922,875,1103,Firstbase,Kleiner Perkins
1923,303,1103,Indiegogo,Kleiner Perkins
1924,1117,1103,Puppet,Kleiner Perkins
1925,1193,1103,Moveworks,Kleiner Perkins
1926,888,1103,Watershed,Kleiner Perkins
1927,1747,1103,Houzz,Kleiner Perkins
1928,226,1103,Google,Kleiner Perkins
1929,252,1103,DataStax,Kleiner Perkins
1930,1560,1103,Electronic Arts,Kleiner Perkins
1931,1688,1103,AOL,Kleiner Perkins
1932,921,1103,Subject,Kleiner Perkins
1933,1159,1103,Esusu Financial,Kleiner Perkins
1934,573,1103,Ring,Kleiner Perkins
1935,218,1103,Rent the Runway,Kleiner Perkins
1936,2056,1103,Juniper Networks,Kleiner Perkins
1937,1745,1103,SpinLaunch,Kleiner Perkins
1938,369,1103,Neuron23,Kleiner Perkins
1939,1378,1103,Plex,Kleiner Perkins
1940,114,1103,Interos,Kleiner Perkins
1941,698,1103,Amazon,Kleiner Perkins
1942,875,1405,Firstbase,Forum Ventures
1943,1494,1405,ExecOnline,Forum Ventures
1944,365,1736,Deepcell,DCVC
1945,1380,1736,Rocket Lab,DCVC
1946,2085,1736,Raptor Maps,DCVC
1947,1891,1736,Ginkgo Bioworks,DCVC
1948,499,1736,Biobot Analytics,DCVC
1949,413,1736,Heavybit,DCVC
1950,1613,1736,Zoom,DCVC
1951,1354,1736,Forward,DCVC
1952,2015,1736,Elastic,DCVC
1953,1092,1736,CircleCI,DCVC
1954,540,1736,Gro Intelligence,DCVC
1955,1120,1736,Lumafield,DCVC
1956,171,1736,On Deck,DCVC
1957,2007,897,Astranis,Koch Industries
1958,775,1085,Everlaw,TPG Growth
1959,722,1085,BookMyShow,TPG Growth
1960,709,1085,Zscaler,TPG Growth
1961,615,1085,Nykaa,TPG Growth
1962,775,2020,Everlaw,Ulu Ventures
1963,785,2020,ZeroStorefront,Ulu Ventures
1964,489,2020,Palantir Technologies,Ulu Ventures
1965,1797,2020,Span.IO,Ulu Ventures
1966,1385,2020,Future Family,Ulu Ventures
1967,1141,449,Cross River,LionTree
1968,590,449,fuboTV,LionTree
1969,1233,1728,Datanomik,Latitud
1970,2111,1134,Affirm,Craft Ventures
1971,1,1134,Hivemapper,Craft Ventures
1972,1050,1134,Hootsuite,Craft Ventures
1973,1074,1134,Homebound,Craft Ventures
1974,650,1134,OpenPhone,Craft Ventures
1975,758,1134,Productboard,Craft Ventures
1976,34,1134,AgentSync,Craft Ventures
1977,850,1134,BitGo,Craft Ventures
1978,1249,1134,SpaceX,Craft Ventures
1979,1845,1134,Sendoso,Craft Ventures
1980,184,1134,Northspyre,Craft Ventures
1981,629,1134,Route,Craft Ventures
1982,1596,1134,Arena.im,Craft Ventures
1983,166,714,BlocPower,Kapor Capital
1984,1739,714,Bitwise Industries,Kapor Capital
1985,2011,714,Upsie,Kapor Capital
1986,16,714,Encantos,Kapor Capital
1987,708,714,EdCast,Kapor Capital
1988,672,714,Strive,Kapor Capital
1989,1312,714,Aclima,Kapor Capital
1990,166,2108,BlocPower,Cleo Capital
1991,92,2108,Forethought,Cleo Capital
1992,166,1150,BlocPower,Elemental Excelerator
1993,195,356,Zebra Technologies,North Coast Ventures
1994,175,356,Vytalize Health,North Coast Ventures
1995,195,336,Zebra Technologies,Deutsche Bank
1996,938,336,Mirae Asset Global Investments,Deutsche Bank
1997,697,336,PayPal,Deutsche Bank
1998,1647,336,SkyHive,Deutsche Bank
1999,409,336,Proxymity,Deutsche Bank
2000,195,1585,Zebra Technologies,Plymouth Growth
2001,1927,1477,SoFi,SoftBank
2002,452,1477,ID.me,SoftBank
2003,436,1477,WeWork,SoftBank
2004,1401,1477,Darktrace,SoftBank
2005,375,1477,Swiggy,SoftBank
2006,1031,1477,Ola,SoftBank
2007,1434,1477,QuintoAndar,SoftBank
2008,1118,1477,Hike,SoftBank
2009,1957,1477,Didi,SoftBank
2010,1897,1477,Sorare,SoftBank
2011,115,1477,Zimperium,SoftBank
2012,1683,1477,Treasure Data,SoftBank
2013,2062,1477,ShipBob,SoftBank
2014,1713,1477,Solarisbank,SoftBank
2015,1057,1477,WME,SoftBank
2016,150,1477,Ola Electric,SoftBank
2017,1598,1477,OYO,SoftBank
2018,1191,1477,PlayVS,SoftBank
2019,393,1477,Roche,SoftBank
2020,391,1477,OfBusiness,SoftBank
2021,911,1477,OneWeb,SoftBank
2022,2095,1477,Grab,SoftBank
2023,1153,1477,blinkit,SoftBank
2024,444,1477,Bambee,SoftBank
2025,937,1477,Eight Sleep,SoftBank
2026,1096,1477,Fair,SoftBank
2027,518,1477,ada,SoftBank
2028,891,1477,Bear Robotics,SoftBank
2029,1857,1477,Arcus,SoftBank
2030,496,1477,Clip,SoftBank
2031,1396,1477,Alibaba Group,SoftBank
2032,742,446,Workday,New Enterprise Associates
2033,1191,446,PlayVS,New Enterprise Associates
2034,1856,446,Built Robotics,New Enterprise Associates
2035,1747,446,Houzz,New Enterprise Associates
2036,1402,446,Good Technology,New Enterprise Associates
2037,2015,446,Elastic,New Enterprise Associates
2038,200,446,NODAR,New Enterprise Associates
2039,1453,446,Upwork,New Enterprise Associates
2040,665,446,Xpressbees,New Enterprise Associates
2041,1506,446,Uniphore,New Enterprise Associates
2042,778,446,Mojo Vision,New Enterprise Associates
2043,1676,446,HackerOne,New Enterprise Associates
2044,2056,446,Juniper Networks,New Enterprise Associates
2045,2029,446,Branch,New Enterprise Associates
2046,92,446,Forethought,New Enterprise Associates
2047,771,446,Cleo,New Enterprise Associates
2048,1546,446,ForAllSecure,New Enterprise Associates
2049,1998,446,Evernow,New Enterprise Associates
2050,1811,446,Canopy,New Enterprise Associates
2051,742,1949,Workday,Kalaari Capital
2052,287,1949,ElasticRun,Kalaari Capital
2053,599,1949,Snapdeal,Kalaari Capital
2054,1306,1949,Upstox,Kalaari Capital
2055,1071,1949,Chalo,Kalaari Capital
2056,1915,1949,Vogo,Kalaari Capital
2057,741,1949,WinZO,Kalaari Capital
2058,364,1949,PhableCare,Kalaari Capital
2059,589,2111,NYDIG,Affirm
2060,589,974,NYDIG,MassMutual
2061,844,974,Hourwork,MassMutual
2062,343,974,Policygenius,MassMutual
2063,844,721,Hourwork,MassVentures
2064,1891,721,Ginkgo Bioworks,MassVentures
2065,417,721,SES,MassVentures
2066,844,111,Hourwork,OneValley
2067,1826,687,Lineage Logistics,Rabobank
2068,452,923,ID.me,Airbnb
2069,1598,923,OYO,Airbnb
2070,452,928,ID.me,Lyft
2071,853,928,Argo AI,Lyft
2072,76,435,Sabre Corporation,Perella Weinberg Partners
2073,1968,1968,Flipkart,Flipkart
2074,1384,1968,PhonePe,Flipkart
2075,1575,1968,Pine Labs,Flipkart
2076,818,1968,GreyOrange,Flipkart
2077,183,1968,Shadowfax,Flipkart
2078,1968,1350,Flipkart,Axis Bank
2079,2042,1350,Reliance Jio,Axis Bank
2080,508,1156,SiFive,Qualcomm Ventures
2081,1272,1156,Cloudflare,Qualcomm Ventures
2082,1434,1156,QuintoAndar,Qualcomm Ventures
2083,911,1156,OneWeb,Qualcomm Ventures
2084,1569,1156,Pensando,Qualcomm Ventures
2085,697,1156,PayPal,Qualcomm Ventures
2086,264,1156,Bounce,Qualcomm Ventures
2087,1634,1156,Tive,Qualcomm Ventures
2088,1613,1156,Zoom,Qualcomm Ventures
2089,183,1156,Shadowfax,Qualcomm Ventures
2090,573,1156,Ring,Qualcomm Ventures
2091,525,1156,AiFi,Qualcomm Ventures
2092,1635,1156,Celona,Qualcomm Ventures
2093,508,2021,SiFive,Khaira Capital
2094,57,2021,Hopper,Khaira Capital
2095,1908,2021,Captain Fresh,Khaira Capital
2096,1229,2021,Clari,Khaira Capital
2097,525,2021,AiFi,Khaira Capital
2098,851,2021,Skims,Khaira Capital
2099,508,1693,SiFive,Samsung Ventures
2100,1516,1693,Trell,Samsung Ventures
2101,1189,289,Wealthfront,Science
2102,1191,289,PlayVS,Science
2103,32,1922,TravelPerk,Felix Capital
2104,1700,1922,re:cap,Felix Capital
2105,32,1694,TravelPerk,LocalGlobe
2106,1083,1694,Seedcamp,LocalGlobe
2107,903,1694,Ark Kapital,LocalGlobe
2108,262,1068,SmartRent,Fifth Wall
2109,1074,1068,Homebound,Fifth Wall
2110,1856,1068,Built Robotics,Fifth Wall
2111,1634,1068,Tive,Fifth Wall
2112,1797,1068,Span.IO,Fifth Wall
2113,1630,1068,Turntide Technologies,Fifth Wall
2114,594,1068,Veev,Fifth Wall
2115,1299,1068,Pacaso,Fifth Wall
2116,509,1068,Notarize,Fifth Wall
2117,1794,1068,Cottage,Fifth Wall
2118,262,468,SmartRent,UDR
2119,262,1890,SmartRent,Energy Impact Partners
2120,562,1890,Grover,Energy Impact Partners
2121,1481,1890,Sense,Energy Impact Partners
2122,1528,1890,GridX,Energy Impact Partners
2123,1530,1890,Attivo Networks,Energy Impact Partners
2124,262,41,SmartRent,Bain Capital Ventures
2125,1193,41,Moveworks,Bain Capital Ventures
2126,1229,41,Clari,Bain Capital Ventures
2127,588,41,Pleo,Bain Capital Ventures
2128,49,41,Rapid7,Bain Capital Ventures
2129,1530,41,Attivo Networks,Bain Capital Ventures
2130,390,41,ParaFi Capital,Bain Capital Ventures
2131,1967,188,Sonder,BlackRock
2132,1817,188,Grammarly,BlackRock
2133,2006,188,Clarify Health Solutions,BlackRock
2134,965,188,Funding Circle,BlackRock
2135,869,188,Automattic,BlackRock
2136,747,188,Lilium,BlackRock
2137,792,188,Epic Games,BlackRock
2138,866,188,Unqork,BlackRock
2139,1623,188,Wagestream,BlackRock
2140,599,188,Snapdeal,BlackRock
2141,1842,188,Volocopter,BlackRock
2142,1439,188,Snorkel AI,BlackRock
2143,362,188,SambaNova Systems,BlackRock
2144,258,188,Zuora,BlackRock
2145,1575,188,Pine Labs,BlackRock
2146,1117,188,Puppet,BlackRock
2147,1380,188,Rocket Lab,BlackRock
2148,2019,188,Planet,BlackRock
2149,1360,188,Rivian,BlackRock
2150,521,188,Airtel,BlackRock
2151,339,188,Chewy,BlackRock
2152,1027,188,Genesys,BlackRock
2153,498,188,Envestnet,BlackRock
2154,1408,188,Exo,BlackRock
2155,1967,1535,Sonder,Valor Equity Partners
2156,1096,1535,Fair,Valor Equity Partners
2157,34,1535,AgentSync,Valor Equity Partners
2158,2057,1535,Republic,Valor Equity Partners
2159,861,1535,Slingshot Aerospace,Valor Equity Partners
2160,1676,1535,HackerOne,Valor Equity Partners
2161,877,1535,Dataminr,Valor Equity Partners
2162,1288,1954,Ramp,Apple
2163,1957,1954,Didi,Apple
2164,1238,1954,Zomato,Apple
2165,2070,1954,Corning,Apple
2166,1420,1954,Adobe,Apple
2167,1288,957,Ramp,Stripe
2168,176,957,TrueLayer,Stripe
2169,1523,957,Fast,Stripe
2170,1549,957,Stellar Development Foundation,Stripe
2171,1288,1763,Ramp,Flexport
2172,1765,1426,Liquidity,MUFG Bank
2173,1765,2047,Liquidity,MUFG Innovation Partners
2174,131,300,Niantic,Nintendo
2175,1798,2014,Handshake,Lightspeed Venture Partners
2176,564,2014,Pocket FM,Lightspeed Venture Partners
2177,1569,2014,Pensando,Lightspeed Venture Partners
2178,1439,2014,Snorkel AI,Lightspeed Venture Partners
2179,1269,2014,Roofstock,Lightspeed Venture Partners
2180,1970,2014,Payhawk,Lightspeed Venture Partners
2181,196,2014,ShearShare,Lightspeed Venture Partners
2182,1387,2014,Shipper,Lightspeed Venture Partners
2183,1475,2014,Wheel,Lightspeed Venture Partners
2184,1193,2014,Moveworks,Lightspeed Venture Partners
2185,713,2014,Innovaccer,Lightspeed Venture Partners
2186,1966,2014,Classplus,Lightspeed Venture Partners
2187,2032,2014,Netskope,Lightspeed Venture Partners
2188,572,2014,Axonius,Lightspeed Venture Partners
2189,208,2014,Parallel Finance,Lightspeed Venture Partners
2190,1098,2014,Blockchain.com,Lightspeed Venture Partners
2191,407,2014,Grafana Labs,Lightspeed Venture Partners
2192,989,2014,Natera,Lightspeed Venture Partners
2193,252,2014,DataStax,Lightspeed Venture Partners
2194,43,2014,Alloy,Lightspeed Venture Partners
2195,1014,2014,Pixxel,Lightspeed Venture Partners
2196,1635,2014,Celona,Lightspeed Venture Partners
2197,633,2014,FTX US,Lightspeed Venture Partners
2198,709,2014,Zscaler,Lightspeed Venture Partners
2199,16,2014,Encantos,Lightspeed Venture Partners
2200,1536,2014,The Honest Company,Lightspeed Venture Partners
2201,675,2014,ThoughtSpot,Lightspeed Venture Partners
2202,2002,2014,Theta Lake,Lightspeed Venture Partners
2203,1321,2014,Yugabyte,Lightspeed Venture Partners
2204,1624,2014,Wintermute Trading,Lightspeed Venture Partners
2205,2103,2014,Laiye,Lightspeed Venture Partners
2206,2022,2014,Panther Labs,Lightspeed Venture Partners
2207,1732,2014,Lianluo,Lightspeed Venture Partners
2208,1798,516,Handshake,EQT Ventures
2209,1676,516,HackerOne,EQT Ventures
2210,1524,516,Nothing,EQT Ventures
2211,1798,31,Handshake,Reach Capital
2212,1779,31,Nearpod,Reach Capital
2213,1739,31,Bitwise Industries,Reach Capital
2214,827,58,Justworks,FirstMark
2215,1527,58,Upgrade,FirstMark
2216,1784,58,Shopify,FirstMark
2217,1016,58,Dataiku,FirstMark
2218,668,58,Riot Games,FirstMark
2219,464,58,Starry,FirstMark
2220,1078,58,EvolutionIQ,FirstMark
2221,829,58,DraftKings,FirstMark
2222,1453,58,Upwork,FirstMark
2223,827,1867,Justworks,Bain Capital
2224,1269,1867,Roofstock,Bain Capital
2225,1193,1867,Moveworks,Bain Capital
2226,1186,1867,IIFL Wealth Management,Bain Capital
2227,1530,1867,Attivo Networks,Bain Capital
2228,1350,1867,Axis Bank,Bain Capital
2229,1817,1101,Grammarly,SignalFire
2230,1792,1101,Bubble,SignalFire
2231,1974,1101,Osso VR,SignalFire
2232,1218,1101,Zume,SignalFire
2233,371,1101,Twingate,SignalFire
2234,1512,763,eToro,Anthemis Group
2235,176,763,TrueLayer,Anthemis Group
2236,34,763,AgentSync,Anthemis Group
2237,1026,763,Apollo Agriculture,Anthemis Group
2238,1083,763,Seedcamp,Anthemis Group
2239,962,763,Skuad,Anthemis Group
2240,1866,763,Sydecar,Anthemis Group
2241,378,763,Azimo,Anthemis Group
2242,1512,1765,eToro,Liquidity
2243,1512,174,eToro,Ping An
2244,2006,1361,Clarify Health Solutions,StartX (Stanford-StartX Fund)
2245,525,1361,AiFi,StartX (Stanford-StartX Fund)
2246,708,1361,EdCast,StartX (Stanford-StartX Fund)
2247,1527,1261,Upgrade,G Squared
2248,77,1261,Choco,G Squared
2249,1096,1261,Fair,G Squared
2250,347,1261,Thumbtack,G Squared
2251,1523,1261,Fast,G Squared
2252,29,1261,LinkSquares,G Squared
2253,169,1722,SmartHop,Equal Ventures
2254,1123,1018,Slope,Global Founders Capital
2255,731,1018,Goodlord,Global Founders Capital
2256,1605,1018,Forto,Global Founders Capital
2257,1211,1018,Paragon,Global Founders Capital
2258,1834,1018,Goldbelly,Global Founders Capital
2259,335,1018,Revolut,Global Founders Capital
2260,1800,1018,Traveloka,Global Founders Capital
2261,642,1018,Novelship,Global Founders Capital
2262,842,1018,Climeworks,Global Founders Capital
2263,1523,1018,Fast,Global Founders Capital
2264,1633,1018,tabby,Global Founders Capital
2265,562,1018,Grover,Global Founders Capital
2266,1447,1018,Shares,Global Founders Capital
2267,1690,1018,Rocket Internet,Global Founders Capital
2268,1411,1018,Dolado,Global Founders Capital
2269,1123,132,Slope,Monashees
2270,1993,132,OXIO,Monashees
2271,107,1330,Algorand,ICONIUM
2272,1671,1330,Enjin,ICONIUM
2273,1941,1330,Huobi,ICONIUM
2274,107,1884,Algorand,Lemniscap
2275,1272,448,Cloudflare,Venrock
2276,726,448,Quiq,Venrock
2277,738,448,Rarible,Venrock
2278,1954,448,Apple,Venrock
2279,1674,448,Bristol Myers Squibb,Venrock
2280,114,448,Interos,Venrock
2281,817,448,Intel,Venrock
2282,1415,1457,Etsy,Breyer Capital
2283,746,1457,Wasoko,Breyer Capital
2284,78,1457,Data.world,Breyer Capital
2285,1026,1457,Apollo Agriculture,Breyer Capital
2286,1480,1457,Yoco,Breyer Capital
2287,729,1526,Fiveable,Serena Ventures
2288,574,1526,Hello Alice,Serena Ventures
2289,1159,1526,Esusu Financial,Serena Ventures
2290,1192,1526,Tonal,Serena Ventures
2291,729,439,Fiveable,AT&T
2292,622,439,Team8,AT&T
2293,1361,439,StartX (Stanford-StartX Fund),AT&T
2294,729,1507,Fiveable,gener8tor
2295,729,1789,Fiveable,BBG Ventures
2296,1617,2051,CircleUp,Clocktower Technology Ventures
2297,1411,2051,Dolado,Clocktower Technology Ventures
2298,801,2051,Carmoola,Clocktower Technology Ventures
2299,1617,1079,CircleUp,Rose Park Advisors
2300,436,1285,WeWork,Cushman & Wakefield
2301,2024,1179,Thunes,GGV Capital
2302,1828,1179,Xiaohongshu,GGV Capital
2303,1924,1179,Zendesk,GGV Capital
2304,527,1179,Streamlit,GGV Capital
2305,1747,1179,Houzz,GGV Capital
2306,980,1179,Electric,GGV Capital
2307,1220,1179,Drata,GGV Capital
2308,1513,1179,Orca Security,GGV Capital
2309,829,1179,DraftKings,GGV Capital
2310,540,1179,Gro Intelligence,GGV Capital
2311,1020,1179,Pandora,GGV Capital
2312,2024,878,Thunes,Checkout.com
2313,2024,293,Thunes,Future Shape
2314,1151,293,Sweep,Future Shape
2315,2024,1298,Thunes,Helios Investment Partners
2316,1784,1625,Shopify,OMERS Ventures
2317,1050,1625,Hootsuite,OMERS Ventures
2318,57,1625,Hopper,OMERS Ventures
2319,720,1625,WorkRamp,OMERS Ventures
2320,1203,1625,Digital Currency Group,OMERS Ventures
2321,711,1625,Wave,OMERS Ventures
2322,1631,1625,League,OMERS Ventures
2323,1784,887,Shopify,Felicis Ventures
2324,214,887,Adyen,Felicis Ventures
2325,1986,887,Origin,Felicis Ventures
2326,133,1075,Tractable,Plug and Play Tech Center
2327,730,1075,Carto,Plug and Play Tech Center
2328,901,1075,Trulioo,Plug and Play Tech Center
2329,745,1075,Credit Kudos,Plug and Play Tech Center
2330,632,1075,Wefunder,Plug and Play Tech Center
2331,431,1075,Gotrade,Plug and Play Tech Center
2332,65,1075,Jerry,Plug and Play Tech Center
2333,1033,1075,Sherpa,Plug and Play Tech Center
2334,857,1075,Paysend,Plug and Play Tech Center
2335,200,1075,NODAR,Plug and Play Tech Center
2336,602,1075,Onfido,Plug and Play Tech Center
2337,1159,1075,Esusu Financial,Plug and Play Tech Center
2338,1078,1075,EvolutionIQ,Plug and Play Tech Center
2339,1729,1075,ChargeAfter,Plug and Play Tech Center
2340,1327,1075,Bigblue,Plug and Play Tech Center
2341,133,1051,Tractable,Zetta Venture Partners
2342,207,1083,Viz,Seedcamp
2343,1897,1083,Sorare,Seedcamp
2344,335,1083,Revolut,Seedcamp
2345,588,1083,Pleo,Seedcamp
2346,562,1083,Grover,Seedcamp
2347,207,1812,Viz,Scale Venture Partners
2348,1591,1812,WalkMe,Scale Venture Partners
2349,838,1812,Esper,Scale Venture Partners
2350,1683,1812,Treasure Data,Scale Venture Partners
2351,551,1812,Pantheon,Scale Venture Partners
2352,537,1812,HubSpot,Scale Venture Partners
2353,252,1812,DataStax,Scale Venture Partners
2354,1092,1812,CircleCI,Scale Venture Partners
2355,1048,1812,Demandbase,Scale Venture Partners
2356,2068,664,Socotra,Vulcan Capital
2357,1713,664,Solarisbank,Vulcan Capital
2358,123,664,Cialfo,Vulcan Capital
2359,1178,664,Intercom,Vulcan Capital
2360,1590,664,Eat Just,Vulcan Capital
2361,422,1392,Staffbase,Capnamic Ventures
2362,2031,2050,Shipium,Good Friends
2363,148,2050,Black Crow AI,Good Friends
2364,2031,536,Shipium,Trilogy Equity Partners
2365,109,803,Wiz,Cyberstarts
2366,1838,803,Island,Cyberstarts
2367,261,803,Cyera,Cyberstarts
2368,1888,1362,UserTesting,Scottish Enterprise
2369,1888,217,UserTesting,Greenspring Associates
2370,1591,217,WalkMe,Greenspring Associates
2371,339,217,Chewy,Greenspring Associates
2372,1321,217,Yugabyte,Greenspring Associates
2373,2118,217,Cyara,Greenspring Associates
2374,198,814,slice,Northern Arc
2375,1822,814,ReshaMandi,Northern Arc
2376,1919,814,Aye Finance,Northern Arc
2377,23,814,UpScalio,Northern Arc
2378,198,1754,slice,Vivriti Capital
2379,1947,1754,Infra.Market,Vivriti Capital
2380,198,318,slice,InCred
2381,2043,1786,Smartsheet,Top Tier Capital Partners
2382,1465,1786,Typeform,Top Tier Capital Partners
2383,2043,1848,Smartsheet,Summit Partners
2384,1401,1848,Darktrace,Summit Partners
2385,87,1848,Podium,Summit Partners
2386,53,1848,Bigpoint,Summit Partners
2387,748,1848,Infor,Summit Partners
2388,1002,1848,Optimove,Summit Partners
2389,1255,1848,McAfee,Summit Partners
2390,584,1848,Akeneo,Summit Partners
2391,2043,25,Smartsheet,Madrona Venture Group
2392,2043,344,Smartsheet,Sutter Hill Ventures
2393,278,1552,Snappt,Moderne Ventures
2394,155,1552,Kaiyo,Moderne Ventures
2395,278,978,Snappt,K50 Ventures
2396,2046,313,Pipefy,Asymmetry Ventures
2397,1078,313,EvolutionIQ,Asymmetry Ventures
2398,705,313,Dapio,Asymmetry Ventures
2399,250,1920,MURAL,Gradient Ventures
2400,527,1920,Streamlit,Gradient Ventures
2401,778,1920,Mojo Vision,Gradient Ventures
2402,1835,1920,Sona,Gradient Ventures
2403,94,351,Postman,Nexus Venture Partners
2404,167,351,Apollo.io,Nexus Venture Partners
2405,243,351,dyte,Nexus Venture Partners
2406,969,351,Druva,Nexus Venture Partners
2407,230,351,Rapido,Nexus Venture Partners
2408,1464,351,OneCode,Nexus Venture Partners
2409,1742,351,Newton School,Nexus Venture Partners
2410,1838,909,Island,Stripes
2411,531,909,monday.com,Stripes
2412,1016,909,Dataiku,Stripes
2413,722,909,BookMyShow,Stripes
2414,572,909,Axonius,Stripes
2415,1936,909,Novo,Stripes
2416,1513,909,Orca Security,Stripes
2417,1559,909,fabric,Stripes
2418,1453,909,Upwork,Stripes
2419,588,909,Pleo,Stripes
2420,1850,909,Spectro Cloud,Stripes
2421,848,1853,Moonfare,Fidelity International Strategic Ventures
2422,2083,1853,Moneybox,Fidelity International Strategic Ventures
